geo,time,gdp_nominal,gdp_const_2015,gfcf_total,gfcf_public,env_consumption,env_investment,population,real_gdp_per_capita,workers_thousands,hours_worked_thousands,value_added,short_rate,long_rate,long_rate_ecb,public_consumption,long_rate_oecd,long_rate_oecd_outlook,gdp_deflator_2015,env_consumption_const_2015,env_investment_const_2015,env_total_const_2015,env_total,public_consumption_const_2015,gfcf_private,gfcf_total_const_2015,gfcf_public_const_2015,gfcf_private_const_2015,gdp_nominal_bln,value_added_per_1000_workers,long_rate_filled,long_rate_source,gfcf_private_legacy_raw,population_legacy_raw
IE,1999,92790.5,133541.2,22418.1,2891,341.8,254.2,3732006,35570,1697.76,3235300,82670.8,,4.710833333,4.71,13942.8,,4.710833333,69.48454859,491.9079233,365.8367294,857.7446527,596,20066.04387,19527.1,32263.43188,4160.637233,28102.79465,92.7905,48.69404392,4.710833333,eurostat,31883.71286,3754786
IE,2000,108495.3,146098.7,25759,3800,408.9,346.8,3777565,38400,1772.04,3354885,96721.8,,5.5125,5.51,15998.6,,5.5125,74.26164641,550.6207037,466.9974567,1017.61816,755.7,21543.55683,21959,34686.81513,5117.042489,29569.77264,108.4953,54.58217647,5.5125,eurostat,34278.60904,3805174
IE,2001,122089.2,153850.5,29223.7,5152,492.2,475.2,3832783,39820,1821.94,3408950,108813.8,,5.011666667,5.01,18801.4,,5.011666667,79.3557382,620.245002,598.8224806,1219.067483,967.4,23692.55258,24071.7,36826.19639,6492.284133,30333.91226,122.0892,59.7241402,5.011666667,eurostat,36392.74939,3866243
IE,2002,135997.9,162926.7,32086.1,5741,600.4,470.3,3899702,41440,1849.26,3430950,120604.6,,5.01,5.01,21495.9,,5.01,83.4718312,719.2845675,563.4236044,1282.708172,1070.7,25752.28037,26345.1,38439.43464,6877.769324,31561.66532,135.9979,65.21776278,5.01,eurostat,37987.00162,3931947
IE,2003,145576.9,167837,36264.8,5352,697.6,396.7,3964191,41990,1884.74,3436428,128986.9,,4.1325,4.13,23373.6,,4.1325,86.73707228,804.2697104,457.3592232,1261.628934,1094.3,26947.64694,30912.8,41810.03468,6170.371975,35639.6627,145.5769,68.43750332,4.1325,eurostat,41318.41007,3996521
IE,2004,156260,179230,42112.5,5506,676.9,391.3,4028851,44070,1946.14,3520990,137429.2,,4.076666667,4.08,25260.9,,4.076666667,87.18406517,776.403347,448.8205491,1225.223896,1068.2,28974.21673,36606.5,48302.97821,6315.374248,41987.60396,156.26,70.61629687,4.076666667,eurostat,47734.63551,4070262
IE,2005,170306.8,189517.5,50800.7,6024,796.3,440.6,4111672,45560,2037.01,3688162,149522.7,,3.329166667,3.33,27346.3,,3.329166667,89.86336354,886.1230747,490.2999205,1376.422995,1236.9,30430.97757,44776.7,56531.04669,6703.510488,49827.5362,170.3068,73.40302699,3.329166667,eurostat,55866.05471,4159914
IE,2006,184916.2,198970.3,57299.4,7028,874.4,574.6,4208156,46600,2128.25,3809836,162578.1,,3.765,3.77,30006,,3.765,92.936584,940.8566168,618.2710567,1559.127674,1449,32286.53207,50271.4,61654.29967,7562.145817,54092.15385,184.9162,76.39050863,3.765,eurostat,60928.96482,4273591
IE,2007,197069.4,209535.9,56572.9,9206,946.6,690.5,4340118,47620,2218.6,3915537,175065.9,,4.305833333,4.31,33200.2,,4.305833333,94.05042286,1006.481386,734.1806437,1740.66203,1637.1,35300.42608,47366.9,60151.67001,9788.36641,50363.3036,197.0694,78.90827549,4.305833333,eurostat,59444.01996,4398942
IE,2008,187283,200140.1,46525.1,9877,985.2,710.2,4457765,44510,2196.67,3801389,167335,,4.525833333,4.53,34932.7,,4.525833333,93.57595005,1052.834622,758.9556928,1811.790315,1695.4,37330.85262,36648.1,49719.07843,10555.06249,39164.01595,187.283,76.17666741,4.525833333,eurostat,49134.08082,4489544
IE,2009,169519.7,189941.4,35875.7,6408,946.6,534.7,4521322,41850,2013.43,3378440,152335.9,,5.225,5.23,33972.5,,5.225,89.24842083,1060.635013,599.1142421,1659.749255,1481.3,38065.09929,29467.7,40197.57399,7179.958973,33017.61502,169.5197,75.65989381,5.225,eurostat,39724.58267,4535375
IE,2010,167255.1,193138.1,29422.5,5692,817.7,448.3,4549428,42360,1923.01,3232078,152323.7,,5.739166667,5.74,31244.4,,5.739166667,86.59870839,944.240411,517.6751575,1461.915568,1266,36079.52195,23730.5,33975.67995,6572.8463,27402.83365,167.2551,79.21108055,5.739166667,eurostat,33548.62889,4560155
IE,2011,173120.4,196245.4,28677.5,4264,884.7,124.6,4570881,42860,1885.85,3174586,158278.8,,9.601666667,9.6,32809.7,,9.601666667,88.21628431,1002.876064,141.2437635,1144.119828,1009.3,37192.33955,24413.5,32508.17037,4833.574701,27674.59567,173.1204,83.92968688,9.601666667,eurostat,32143.21797,4580084
IE,2012,176621.9,195450.6,34446.9,3602,857.1,124.2,4589287,42510,1877.95,3151721,161459.8,,6.171666667,6.17,31977,,6.171666667,90.36651717,948.4707687,137.4402864,1085.911055,981.3,35385.89403,30844.9,38119.09663,3985.989626,34133.107,176.6219,85.97662345,6.171666667,eurostat,37678.03144,4599533
IE,2013,182908.6,199736.7,33427.6,3638,772.4,102.3,4609779,43230,1933.23,3279859,169095,,3.79,3.79,30825.3,,3.79,91.5748583,843.4629486,111.7118846,955.1748332,874.7,33661.31335,29789.6,36503.03219,3972.70612,32530.32607,182.9086,87.46760603,3.79,eurostat,36192.93841,4623816
IE,2014,200594.9,218483.5,40503.5,4269,896.5,101.9,4637852,46960,1984.01,3387679,186168,,2.3675,2.37,32087.4,,2.3675,91.81237942,976.4478446,110.9872118,1087.435056,998.4,34948.88184,36234.5,44115.51062,4649.699776,39465.81085,200.5949,93.83420446,2.3675,eurostat,43632.68473,4657740
IE,2015,272282.9,272282.9,66114.6,4606,971.9,136.2,4677627,57980,2053.55,3489512,254663.7,,1.1825,1.18,33008.8,,1.1825,100,971.9,136.2,1108.1,1108.1,33008.8,61508.6,66114.6,4606,61508.6,272.2829,124.0114436,1.1825,eurostat,63381.04714,4701957
IE,2016,275933.1,275612.1,94123.4,5364,980.2,128.1,4726286,57990,2131.38,3671779,257066.1,,0.735833333,0.74,34623,,0.735833333,100.116468,979.0597084,127.950978,1107.010686,1108.3,34582.72218,88759.4,94013.90385,5357.759922,88656.14393,275.9331,120.6101681,0.735833333,eurostat,96117.58755,4755335
IE,2017,308366,303473.4,100143.2,5602,1032,138.8,4799157,62950,2197.91,3836103,286712.9,,0.801666667,0.8,36818.7,,0.801666667,101.6122006,1015.62607,136.5977699,1152.22384,1170.8,36234.52674,94541.2,98554.30687,5513.117486,93041.18938,308.366,130.447971,0.801666667,eurostat,96967.32438,4807388
IE,2018,335136,326806.4,93499.2,6741,956.4,149.8,4855733,66830,2264.14,3981393,315068.2,,0.950833333,0.95,39405,,0.951841667,102.5487873,932.6292638,146.0768128,1078.706077,1106.2,38425.61286,86758.2,91175.33465,6573.456574,84601.87808,335.136,139.1557943,0.950833333,eurostat,90103.83598,4867316
IE,2019,363752.6,343058.1,193555.2,8245,458.5,563.3,4940311,69060,2335.31,4110195,343049.3,,0.3325,0.33,42852.7,,0.331058333,106.0323601,432.4151603,531.2529113,963.6680716,1021.8,40414.73749,185310.2,182543.5176,7775.928019,174767.5896,363.7526,146.8966861,0.3325,eurostat,181709.698,4934340
IE,2020,381728.7,367599.4,157989.2,8852,571.6,551.2,5012600,73020,2277.13,3724508,358665.2,,-0.060833333,-0.06,48004.7,,-0.061041667,103.8436679,550.4428067,530.797892,1081.240699,1122.8,46227.8548,149137.2,152141.3903,8524.352213,143617.0381,381.7287,157.5075643,-0.060833333,eurostat,150633.5105,4985382
IE,2021,448445.1,427364.5,99006.5,9089,758.8,554.2,5066893,83930,2426.53,4004754,422643.4,,0.063333333,0.06,52497.8,,0.063158333,104.932698,723.1301727,528.1480518,1251.278224,1313,50029.97256,89917.5,94352.38197,8661.742408,85690.63956,448.4451,174.1760456,0.063333333,eurostat,93914.61471,5033164
IE,2022,520718.4,459464.4,110101,10649,634.5,637,5154277,88360,2594.53,4365419,496977.9,,1.745833333,1.75,57142.5,,1.745616667,113.3316096,559.8614564,562.0673723,1121.928829,1271.5,50420.61981,99452,97149.41877,9396.319384,87753.09939,520.7184,191.5483344,1.745833333,eurostat,120317.6673,5127170
IS,1995,5631.7,8684.4,953.9,,,,266978,32480,135.7,235261,4895.5,,,,,,,64.84846391,,,,,,,1470.967765,,,5.6317,36.07590273,,,122407.7028,267468
IS,1996,6037.8,9075,1210.6,,,,267958,33750,135.5,238315,5225.9,,,,,,9.24,66.5322314,,,,,,,1819.569214,,,6.0378,38.56752768,9.24,oecd_outlook_116,151487.5542,268916
IS,1997,6802,9450.8,1451.6,,,,269874,34890,138.7,240916,5897.8,,,,,,8.705833333,71.97274305,,,,,,,2016.874637,,,6.802,42.52198991,8.705833333,oecd_outlook_116,159593.2928,271128
IS,1998,7690.3,10113.3,1946.8,,34.9,7.3,272381,36910,140.8,245150,6689.2,,,,1609.7,,7.664166667,76.04145037,45.89602096,9.600027307,55.49604827,42.2,2116.871775,,2560.182625,,,7.6903,47.50852273,7.664166667,oecd_outlook_116,200655.4503,274047
IS,1999,8535.9,10507.5,1982.6,,43.1,8.3,275712,37880,144.3,251424,7328.4,,,,1859.7,,8.47,81.23625981,53.055126,10.21711243,63.27223843,51.4,2289.248673,,2440.535796,,,8.5359,50.78586279,8.47,oecd_outlook_116,185155.098,277381
IS,2000,9900.3,11023,2400.6,456,50.8,7.3,279049,39200,148.4,256541,8584.6,,,,2221,,11.195,89.81493241,56.56075068,8.127824409,64.68857509,58.1,2472.862742,1944.6,2672.82949,507.7106754,2165.118815,9.9003,57.84770889,11.195,oecd_outlook_116,190588.9498,281205
IS,2001,9276,11446.3,2126.5,465,43.8,7.8,283361,40160,150,257164,8227,,,,2106.4,,10.35916667,81.0392878,54.04785899,9.62496119,63.67282018,51.6,2599.233109,1661.5,2624.035894,573.7957633,2050.24013,9.276,54.84666667,10.35916667,oecd_outlook_116,225310.1794,284968
IS,2002,10015.1,11508.4,1963.2,445,42.4,8.9,286575,40030,148,253741,8871.8,,,,2430.1,,7.959741667,87.02426054,48.72204571,10.22703318,58.94907889,51.3,2792.4397,1518.2,2255.922645,511.351659,1744.570986,10.0151,59.94459459,7.959741667,oecd_outlook_116,190941.3476,287523
IS,2003,10237.9,11771,2168.6,427,42.7,9.6,288471,40660,149.1,250851,8991.4,,,,2555.3,,6.652116667,86.97561804,49.09421854,11.03757607,60.13179461,52.3,2937.949804,1741.6,2493.342443,490.9421854,2002.400258,10.2379,60.30449363,6.652116667,oecd_outlook_116,212175.8293,289521
IS,2004,11248,12668.2,2771.2,496,48.7,9.4,290570,43370,150.1,253197,9760.4,,,,2705.7,,7.491666667,88.78925183,54.84898115,10.586867,65.43584815,58.1,3047.328302,2275.2,3121.098492,558.6261735,2562.472319,11.248,65.02598268,7.491666667,oecd_outlook_116,267067.1725,292074
IS,2005,13804.3,13558.7,4017.2,513,55.1,11.3,293577,45700,161.6,260959,11802.8,,,,3318.3,,8.636941667,101.8113831,54.11968517,11.0989554,65.21864057,66.4,3259.262274,3504.2,3945.727754,503.8729309,3441.854823,13.8043,73.03712871,8.636941667,oecd_outlook_116,302749.7272,296734
IS,2006,14131.7,14327.7,4945.5,624,57.3,8.9,299891,47160,170.3,270496,12090.2,,,,3394.9,,8.830566667,98.63202049,58.09472392,9.023438794,67.11816271,66.2,3441.985658,4321.5,5014.091748,632.6545851,4381.437163,14.1317,70.99354081,8.830566667,oecd_outlook_116,431838.2854,303782
IS,2007,16052.2,15580.1,4657.1,748,56.3,11.2,307672,50000,178.1,276745,13888.4,,,,3767.7,,9.419558559,103.0301474,54.64420017,10.87060465,65.51480482,67.5,3656.890817,3909.1,4520.133297,726.0010964,3794.132201,16.0522,77.9809096,9.419558559,oecd_outlook_116,388605.1789,311566
IS,2008,11158.1,15844.9,2803.6,528,38.4,10.1,315459,49920,179.3,291399,9935,,,,2681.6,,11.06824215,70.4207663,54.5293697,14.34236026,68.87172995,48.5,3807.96765,2275.6,3981.212002,749.7788333,3231.433169,11.1581,55.4099275,11.06824215,oecd_outlook_116,562034.865,317414
IS,2009,9460.7,14526.4,1444.1,366,30.6,8.4,319368,45610,164.6,252889,8549.5,,,,2383.4,,8.256276922,65.12762969,46.9846671,12.89775175,59.88241885,39,3659.583515,1078.1,2217.338489,561.9734692,1655.36502,9.4607,51.94106926,8.256276922,oecd_outlook_116,376562.2667,318499
IS,2010,10512.9,14203.7,1462.2,340,33.6,11.8,317630,45130,162.5,248276,9482.7,,,,2577.2,,6.085833333,74.01522139,45.39606769,15.94266663,61.33873432,45.4,3481.986478,1122.2,1975.539589,459.3649707,1516.174618,10.5129,58.35507692,6.085833333,oecd_outlook_116,315092.8364,318041
IS,2011,11058.1,14399.7,1680.3,454,35.3,8.9,318452,46080,164.3,252641,9953.8,,,,2720,,5.978333333,76.79396099,45.9671562,11.58945298,57.55660918,44.2,3541.94518,1226.3,2188.062679,591.1923206,1596.870358,11.0581,60.58307973,5.978333333,oecd_outlook_116,349173.8388,319014
IS,2012,11629.5,14568,1835.5,287,40.4,8.3,319575,46320,167.4,254961,10423,,,,2841.9,,6.194166667,79.82907743,50.60812589,10.39721398,61.00533987,48.7,3559.981014,1548.5,2299.287502,359.518122,1939.76938,11.6295,62.26403823,6.194166667,oecd_outlook_116,365449.4229,320716
IS,2013,12222.7,15092.1,1887.6,367,35.9,8.6,321857,47490,171.3,261084,10975.1,,,,2954.4,,5.789166667,80.98740401,44.32788091,10.61893526,54.94681617,44.5,3647.97469,1520.6,2330.732814,453.1568884,1877.575925,12.2227,64.06946877,5.789166667,oecd_outlook_116,376809.0293,323764
IS,2014,13611.7,15380.9,2315,398,50.1,11.3,325671,47860,175.5,265608,12221.1,,,,3250.1,,6.373333333,88.49742213,56.61181851,12.76873352,69.38055203,61.4,3672.536354,1917,2615.895406,449.7306141,2166.164792,13.6117,69.63589744,6.373333333,oecd_outlook_116,401871.474,327386
IS,2015,15960.5,15960.5,3051.3,427,49,12.7,329100,49180,180.5,272808,14339.1,,,,3700.5,,6.259166667,100,49,12.7,61.7,61.7,3700.5,2624.3,3051.3,427,2624.3,15.9605,79.44099723,6.259166667,oecd_outlook_116,446756.7757,330815
IS,2016,19067,16953,3941,496,59.2,12,332529,51480,188.7,286823,17093.3,,,,4326.8,,5.603333333,112.4697694,52.6363665,10.66953375,63.30590025,71.2,3847.078219,3445,3504.052709,441.007395,3063.045314,19.067,90.5845257,5.603333333,oecd_outlook_116,469609.1267,335439
IS,2017,22211.8,17543.8,4786.2,681,76,20.1,338349,52010,196.7,296442,19743.6,,,,5189.5,,4.858333333,126.6076905,60.02794911,15.87581286,75.90376196,96.1,4098.88213,4105.2,3780.339079,537.8820177,3242.457062,22.2118,100.3741739,4.858333333,oecd_outlook_116,459159.0137,343400
IS,2018,22591.2,18361.5,4892.8,946,88.1,23,348450,53100,202.6,303182,20158,,,,5370.1,,5.330833333,123.0356997,71.60523345,18.69376129,90.29899474,111.1,4364.668152,3946.8,3976.731966,768.8825295,3207.849437,22.5912,99.49654492,5.330833333,oecd_outlook_116,512492.8993,352721
IS,2019,22315.1,18570.5,4596.5,806,90.9,16.5,356991,52790,202.4,299582,20085,,,,5419.8,,3.974166667,120.164239,75.64646585,13.73120667,89.37767252,107.4,4510.326904,3790.5,3825.181301,670.7486411,3154.43266,22.3151,99.23418972,3.974166667,oecd_outlook_116,535128.1296,360563
IS,2020,19302.5,17336.3,4054.8,753,109.8,20,364134,48670,192.8,282341,17408.4,,,,5318.7,,2.466666667,111.3415204,98.61550266,17.96275094,116.5782536,129.8,4776.924171,3301.8,3641.768125,676.2975729,2965.470553,19.3025,90.29253112,2.466666667,oecd_outlook_116,570441.4802,366463
IS,2021,22188.1,18234.4,4989.4,952,113.2,21.8,368792,50430,195.5,285506,19920.9,,,,5971,,3.3875,121.6826438,93.02887944,17.91545558,110.944335,135,4907.026848,4037.4,4100.338261,782.3630144,3317.975246,22.1881,101.8971867,3.3875,oecd_outlook_116,603528.3474,372520
IS,2022,27738.9,19842.8,6591.8,1119,134.6,22.9,376248,53610,209.4,305701,24959.4,,,,7006.6,,5.915833333,139.7932751,96.28503221,16.38133163,112.6663638,157.5,5012.115206,5472.8,4715.391347,800.4676898,3914.923657,27.7389,119.1948424,5.915833333,oecd_outlook_116,611989.528,382003
IT,1995,900369.7,1506693.2,178904.5,22847,2503.3,1704.3,56844408,26510,21670.5,39711156,813800.6,,12.20583333,12.21,157441.9,,,59.75799851,4189.062657,2852.00315,7041.065807,4207.6,263465.8187,156057.5,299381.6802,38232.53886,261149.1414,900.3697,37.55338363,12.20583333,eurostat,319549.339,56844303
IT,1996,1035610.7,1526967,203684.3,27239,2676.6,1987.7,56844197,26850,21802.9,40148671,938526.3,,9.401666667,9.4,183064.1,,9.40125,67.82141985,3946.540792,2930.785,6877.325793,4664.3,269920.772,176445.3,300324.4409,40162.8277,260161.6132,1035.6107,43.04593884,9.401666667,eurostat,294897.6265,56860281
IT,1997,1099046.2,1556372.1,215885.4,29058,2773,2232,56876364,27360,21879.4,40155761,990807.8,,6.8625,6.86,194915.5,,6.86075,70.6159022,3926.877536,3160.761147,7087.638682,5005,276022.1054,186827.4,305717.8246,41149.37159,264568.453,1099.0462,45.28496211,6.8625,eurostat,295260.9088,56890372
IT,1998,1136926.5,1584454.9,226975.3,31107,2915.9,2363,56904379,27840,22107.7,40891906,1020005.8,,4.884166667,4.88,199981.4,,4.882333333,71.75505595,4063.685773,3293.147735,7356.833508,5278.9,278700.0823,195868.3,316319.5917,43351.64901,272967.9427,1136.9265,46.13803335,4.884166667,eurostat,307920.3319,56906744
IT,1999,1177549.7,1611041.9,239884.8,33526,3500,2626,56909109,28310,22362.1,41305385,1054253.7,,4.7275,4.73,207383,,4.727666667,73.09243167,4788.457464,3592.711229,8381.168692,6126,283727.0498,206358.8,328193.7603,45867.94998,282325.8103,1177.5497,47.14466441,4.7275,eurostat,318036.6186,56916317
IT,2000,1244744.2,1673584.2,264206.4,34605,3938,3180,56923524,29390,22807.9,41686015,1115546.2,,5.576666667,5.58,221855,,5.575166667,74.37595312,5294.722064,4275.57546,9570.297524,7118,298288.6144,229601.4,355230.9435,46527.13485,308703.8087,1244.7442,48.91051785,5.576666667,eurostat,344195.4638,56942108
IT,2001,1308623.1,1707163.5,277322,38680,4061,3236,56960692,29960,23242.9,42259453,1178148.1,,5.189166667,5.19,241767,,5.18875,76.65481953,5297.775176,4221.521908,9519.297084,7297,315396.9985,238642,361780.253,50459.97139,311320.2816,1308.6231,50.68851563,5.189166667,eurostat,350744.5,56974100
IT,2002,1355522.3,1711771.7,295667.7,33102,4187,3396,56993270,29980,23663.6,42618245,1220342.3,,5.035833333,5.03,252325,,5.034333333,79.18826442,5287.39963,4288.514245,9575.913875,7583,318639.3866,262565.7,373373.1282,41801.64857,331571.4796,1355.5223,51.57044152,5.035833333,eurostat,362538.7409,57059007
IT,2003,1399386,1712910.9,297848.6,42394,4446,3473,57186378,29840,24048.9,42911627,1264275,,4.248333333,4.25,266794,,4.248083333,81.69636845,5442.102366,4251.106954,9693.20932,7919,326567.7595,255454.6,364579.9754,51892.14748,312687.8279,1399.386,52.57101156,4.248333333,eurostat,354745.3456,57313203
IT,2004,1457356.2,1738159.6,311288.4,45373,4383,3568,57611990,30060,24183.1,43132075,1312780.2,,4.258333333,4.26,280686,,4.258833333,83.84478617,5227.516462,4255.482258,9482.99872,7951,334768.5799,265915.4,371267.4505,54115.46987,317151.9806,1457.3562,54.28502549,4.258333333,eurostat,361328.2224,57685327
IT,2005,1499073.1,1751411.5,324900.7,47123,4838,3711,58044368,30110,24306.5,43262191,1348360.1,,3.555833333,3.56,295313,,3.55525,85.59228371,5652.378685,4335.671207,9988.049891,8549,345022.924,277777.7,379591.1102,55055.19652,324535.9137,1499.0731,55.47323144,3.555833333,eurostat,369797.2266,57969484
IT,2006,1559864.2,1782927.8,341988.4,48847,4951,3605,58288996,30530,24788.7,44151296,1394329.2,,4.0475,4.05,304957,,4.046416667,87.4889157,5659.002584,4120.521978,9779.524562,8556,348566.4413,293141.4,390893.4032,55832.21555,335061.1876,1559.8642,56.24858101,4.0475,eurostat,381704.6387,58143979
IT,2007,1621714.5,1808999.4,356687.6,50752,5439,3687,58510725,30790,25102.2,44837910,1453436.5,,4.486666667,4.49,309847,,4.48725,89.64704466,6067.126943,4112.795925,10179.92287,9126,345629.9103,305935.6,397879.9316,56613.1323,341266.7993,1621.7145,57.90076169,4.486666667,eurostat,388820.9204,58438310
IT,2008,1643718.8,1790490.8,354419.4,51494,6367,4088,59001769,30240,25158.3,44665457,1479747.8,,4.680833333,4.68,323353,,4.681333333,91.80269455,6935.526273,4453.028335,11388.55461,10455,352226.0448,302925.4,386066.4458,56092.03548,329974.4103,1643.7188,58.81747972,4.680833333,eurostat,378275.8359,58826731
IT,2009,1584106.8,1695502.5,321826.5,57351,5999,3895,59420592,28470,24736.5,43104919,1425773.8,,4.313333333,4.31,329825,,4.311166667,93.42993006,6420.85464,4168.899621,10589.75426,9894,353018.5667,264475.5,344457.6056,61383.96974,283073.6358,1584.1068,57.63846138,4.313333333,eurostat,338644.0117,59095365
IT,2010,1617944.7,1721428.6,327450.4,49425,5987,3222,59690316,28780,24594.3,42873727,1449486.7,,4.036666667,4.04,334716,,4.035833333,93.98848724,6369.929101,3428.079433,9798.008534,9209,356124.4678,278025.4,348394.1594,52586.2278,295807.9316,1617.9447,58.93587945,4.036666667,eurostat,342966.9944,59277417
IT,2011,1657362.2,1733400.5,329961.7,47416,6033,2926,59948497,28880,24654.3,42874627,1480015.2,,5.424166667,5.42,330543,,5.422833333,95.61334498,6309.788661,3060.242271,9370.030932,8959,345708.0181,282545.7,345100.0486,49591.4038,295508.6448,1657.3622,60.0307127,5.424166667,eurostat,340039.5451,59379449
IT,2012,1632898.5,1679227.6,301798.7,42859,5868,2846,60105185,27900,24592.6,41822830,1455350.5,,5.4925,5.49,325528,,5.49275,97.24104701,6034.488706,2926.74759,8961.236296,8714,334763.9808,258939.7,310361.4258,44075.00877,266286.4171,1632.8985,59.17839106,5.4925,eurostat,306394.412,59539717
IT,2013,1621260.7,1648698.8,280671,40367,5929,2738,60277309,27340,24144,40742474,1445573.7,,4.316666667,4.32,323354,,4.316416667,98.33577243,6029.341971,2784.337716,8813.679687,8667,328826.4199,240304,285421.0559,41050.16822,244370.8877,1621.2607,59.8729995,4.316666667,eurostat,282610.715,60233948
IT,2014,1635870.7,1648675.9,275476.2,37617,5442,2163,60345917,27330,24145.4,40698994,1453767.7,,2.8925,2.89,321041,,2.893166667,99.22330399,5484.598659,2179.931441,7664.5301,7605,323554.0313,237859.2,277632.561,37911.45677,239721.1043,1635.8707,60.20888865,2.8925,eurostat,274672.7293,60789140
IT,2015,1663277.7,1663277.7,284103.1,40168,5423,2343,60295497,27620,24303.2,41025829,1479703.7,,1.714166667,1.71,318892,,1.713916667,100,5423,2343,7766,7766,318892,243935.1,284103.1,40168,243935.1,1663.2777,60.88513858,1.714166667,eurostat,280342.1,60730582
IT,2016,1704856.7,1683839.5,294828.8,38582,6125,2068,60163712,28010,24650.9,41712758,1515428.7,,1.4875,1.49,326278,,1.486333333,101.2481712,6049.491982,2042.506028,8091.99801,8193,322255.6971,256246.8,291194.1978,38106.36729,253087.8305,1704.8567,61.47559318,1.4875,eurostat,287918.5042,60627498
IT,2017,1744493,1710843.2,306672.5,37911,6184,1849,60066734,28510,24940.8,42167316,1552004,,2.1125,2.11,331415,,2.113,101.9668547,6064.715851,1813.334348,7878.050199,8033,325022.2839,268761.5,300757.0459,37179.72876,263577.3171,1744.493,62.22751475,2.1125,eurostat,298000.2749,60536709
IT,2018,1777744.4,1724985.9,319499.8,37823,5753,1756,59937769,28810,25194,42583840,1582453.4,,2.61,2.61,335725,,2.610333333,103.0584888,5582.266991,1703.886813,7286.153804,7509,325761.6175,281676.8,310017.9362,36700.51876,273317.4175,1777.7444,62.81072478,2.61,eurostat,307045.5627,60421760
IT,2019,1804066.8,1732388.8,327062.5,41865,5763,2701,59816673,29000,25349,42598804,1604269.8,,1.95,1.95,337134,,1.9515,104.1375239,5534.02826,2593.685638,8127.713898,8464,323739.2128,285197.5,314067.8671,40201.64725,273866.2198,1804.0668,63.28730127,1.95,eurostat,311002.7617,59729081
IT,2020,1670011.9,1578756.8,303972.5,43885,7394,2366,59641488,26560,24830.1,37590976,1496321.9,,1.169166667,1.17,346227,,1.168166667,105.7801873,6989.966826,2236.713756,9226.680581,9760,327307.9854,260087.5,287362.4142,41486.97513,245875.4391,1670.0119,60.2624194,1.169166667,eurostat,282727.178,59438851
IT,2021,1842507.4,1719756.5,382698.4,52402,7550,2753,59236213,29080,25069.4,41440389,1644016.4,,0.8125,0.81,361824,,0.810916667,107.1376907,7047.006473,2569.590572,9616.597046,10303,337718.6848,330296.4,357202.3976,48910.89182,308291.5058,1842.5074,65.57860978,0.8125,eurostat,343630.0454,59133173
IT,2022,1998072.6,1802669,435095,52789,8144,3371,59030133,30550,25550.4,43212191,1793606.6,,3.1575,3.16,375059,,3.15675,110.8396827,7347.549001,3041.329529,10388.87853,11515,338379.7128,382306,392544.4293,47626.44453,344917.9848,1998.0726,70.19876793,3.1575,eurostat,380046.5342,58940425
LT,1995,5156.9,16106.2,1043.5,166,6.9,0.4,3642991,4440,1483.18,2607136,4610,,,,1229.2,,,32.01810483,21.55030736,1.24929318,22.79960054,7.3,3839.077942,877.5,3259.093583,518.4566697,2740.636914,5.1569,3.108186464,,,4984.481083,3629102
LT,1996,6639.4,16915.9,1358.9,157,8.4,0.4,3615212,4700,1497.11,2627761,5972.9,,,,1589.8,,,39.24946352,21.40156641,1.01912221,22.42068862,8.8,4050.501223,1201.9,3462.212927,400.0054674,3062.20746,6.6394,3.989620001,,,5140.386908,3601613
LT,1997,8966.6,18320,1996.3,202,12.6,0.7,3588013,5120,1506.2,2651707,7863.5,,,,2155.8,,,48.94432314,25.74353713,1.430196507,27.17373363,13.3,4404.596614,1794.3,4078.716124,412.7138492,3666.002275,8.9666,5.220754216,,,5405.232515,3575137
LT,1998,10070,19687.2,2394.7,254,17.1,1,3562261,5550,1494.43,2701374,8831.2,,,,2595.2,,,51.14998578,33.43109434,1.955034757,35.3861291,18.1,5073.706201,2140.7,4681.721732,496.5788282,4185.142904,10.07,5.909410277,,,6130.998125,3549331
LT,1999,10339.7,19471.2,2259.4,264,10.2,0.4,3536401,5520,1461.52,2564765,9094,,,,2435.9,,,53.10253092,19.20812403,0.753259766,19.96138379,10.6,4587.163659,1995.4,4254.787787,497.1514454,3757.636341,10.3397,6.222289124,,,5296.931666,3524238
LT,2000,12503.7,20136.9,2389,303,14,0.4,3512074,5750,1400.22,2625578,11114,,,,2798.6,,,62.0934702,22.54665419,0.64419012,23.19084431,14.4,4507.076173,2086,3847.42549,487.9740157,3359.451474,12.5037,7.937324135,,,4152.013671,3499536
LT,2001,13690.7,21442.6,2806.8,312,13,0.3,3486998,6180,1348.32,2508212,12187,,8.153333333,8.15,2893.1,,,63.84813409,20.36081428,0.469864945,20.83067922,13.3,4531.220906,2494.8,4396.056424,488.6595426,3907.396881,13.6907,9.038655512,8.153333333,eurostat,4599.429956,3470818
LT,2002,15177.2,22883.5,3139.9,451,15.7,0.1,3454637,6650,1396.73,2557915,13502.2,,6.0625,6.06,3119.8,,,66.3237704,23.67175434,0.150775505,23.82252985,15.8,4703.894216,2688.9,4734.200093,679.9975292,4054.202564,15.1772,9.66700794,6.0625,eurostat,4783.10808,3443067
